2.997924999999999549e-02 3.406906644766684453e+46
3.006221689255917165e-02 3.241959104347368774e+46
3.014541339410659049e-02 3.231985358219734163e+46
3.022884014007966996e-02 3.222042295888158655e+46
3.031249776767510479e-02 3.212129822955173306e+46
3.039638691585228730e-02 3.202247845313877004e+46
3.048050822533892104e-02 3.192396269146831579e+46
3.056486233863664123e-02 3.182575000925275861e+46
3.064944990002445302e-02 3.172783947408030940e+46
3.073427155556438667e-02 3.163023015640925662e+46
3.081932795310718398e-02 3.153292112955705438e+46
3.090461974229575387e-02 3.143591146969258472e+46
3.099014757457085878e-02 3.133920025582530645e+46
3.107591210317688785e-02 3.055425049678358941e+46
3.116191398316530206e-02 3.044746648320634227e+46
3.124815387140039355e-02 3.034105566895163160e+46
3.133463242656507608e-02 3.023501674972360351e+46
3.142135030916441002e-02 3.012934842578826277e+46
3.150830818153136509e-02 3.002404940195206484e+46
3.159550670783266291e-02 2.991911838754804262e+46
3.168294655407236093e-02 2.981455409642146174e+46
3.177062838809788931e-02 2.971035524691058780e+46
3.185855287960493581e-02 2.960652056183493773e+46
3.194672070014231702e-02 2.950304876847616365e+46
3.203513252311809140e-02 2.904486922348881900e+46
3.212378902380321616e-02 2.890514062783369735e+46
3.221269087933741060e-02 2.876608423628826655e+46
3.230183876873517212e-02 2.862769681502319733e+46
3.239123337288935672e-02 2.848997514576641259e+46
3.248087537457717416e-02 2.835291602572967010e+46
3.257076545846621790e-02 2.821651626753122060e+46
3.266090431111805942e-02 2.808077269912315623e+46
3.275129262099431976e-02 2.794568216371896175e+46
3.284193107846272719e-02 2.781124151971692817e+46
3.293282037580080868e-02 2.767744764063071592e+46
3.302396120720191980e-02 2.935460852045325402e+46
3.311535426878138566e-02 2.932213993977675052e+46
3.320700025858022014e-02 2.928970727198698852e+46
3.329889987657126682e-02 2.925731047736139616e+46
3.339105382466529826e-02 2.922494951622134848e+46
3.348346280671483932e-02 2.919262434893209645e+46
3.357612752852055099e-02 2.916033493590273146e+46
3.366904869783611531e-02 2.912808123758614477e+46
3.376222702437473022e-02 2.909586321447896159e+46
3.385566321981290511e-02 2.906368082712150050e+46
3.394935799779692787e-02 2.903153403609772784e+46
3.404331207394786091e-02 2.813900284592595469e+46
3.413752616586802208e-02 2.800405182579726644e+46
3.423200099314487738e-02 2.786974801331558024e+46
3.432673727735729985e-02 2.773608830455805773e+46
3.442173574208198805e-02 2.760306961048467695e+46
3.451699711289725470e-02 2.747068885687323732e+46
3.461252211738944512e-02 2.733894298424330060e+46
3.470831148515933495e-02 2.720782894778774796e+46
3.480436594782599508e-02 2.707734371730151766e+46
3.490068623903324480e-02 2.694748427711380100e+46
3.499727309445608420e-02 2.681824762601345376e+46
3.509412725180464238e-02 2.728874616407076853e+46
3.519124945083063061e-02 2.715823331643720615e+46
3.528864043333387185e-02 2.702834466763252864e+46
3.538630094316622815e-02 2.689907723232432006e+46
3.548423172623845628e-02 2.677042803945887440e+46
3.558243353052531477e-02 2.664239413219202740e+46
3.568090710607244032e-02 2.651497256782032828e+46
3.577965320500030300e-02 2.638816041771428516e+46
3.587867258151118677e-02 2.626195476725191999e+46
3.597796599189427569e-02 2.613635271575089844e+46
3.607753419453266913e-02 2.725855255352177718e+46
3.617737794990739247e-02 2.705137065094774818e+46
3.627749802060407924e-02 2.684576345930871216e+46
3.637789517131969491e-02 2.664171900982375794e+46
3.647857016886658921e-02 2.643922542468345932e+46
3.657952378217924766e-02 2.623827091635838180e+46
3.668075678232107784e-02 2.603884378690863394e+46
3.678226994248846166e-02 2.584093242730890926e+46
3.688406403801759714e-02 2.564452531676797592e+46
3.698613984639131935e-02 2.544961102206020404e+46
3.708849814724321514e-02 2.563487375024752972e+46
3.719113972236447879e-02 2.565216687098898416e+46
3.729406535571083703e-02 2.566947165755874253e+46
3.739727583340663603e-02 2.568678811782607554e+46
3.750077194375216194e-02 2.570411625966598872e+46
3.760455447722895611e-02 2.572145609095879146e+46
3.770862422650713558e-02 2.573880761959011222e+46
3.781298198644958419e-02 2.575617085345090866e+46
3.791762855411928007e-02 2.577354580043744228e+46
3.802256472878472182e-02 2.558799408647209261e+46
3.812779131192730458e-02 2.554564709952759342e+46
3.823330910724557358e-02 2.550337019495484582e+46
3.833911892066228788e-02 2.546116325676981843e+46
3.844522156033152588e-02 2.541902616918210585e+46
3.855161783664296654e-02 2.537695881659125257e+46
3.865830856222901568e-02 2.533496108358979016e+46
3.876529455197198076e-02 2.529303285495957636e+46
3.887257662300838690e-02 2.525117401567480701e+46
3.898015559473615860e-02 2.520938445089839562e+46
3.908803228882184316e-02 2.480516704854092528e+46
3.919620752920498219e-02 2.461972568505030678e+46
3.930468214210533495e-02 2.443567066575345664e+46
3.941345695603018506e-02 2.425299162645500671e+46
3.952253280177871197e-02 2.407167828044386472e+46
3.963191051244965152e-02 2.389172041791072374e+46
3.974159092344697192e-02 2.371310790537473930e+46
3.985157487248759678e-02 2.353583068510979584e+46
3.996186319960583905e-02 2.335987877458284109e+46
4.007245674716110317e-02 2.426229957170661584e+46
4.018335635984366522e-02 2.423556088546617345e+46
4.029456288468248604e-02 2.420885166705667330e+46
4.040607717104963137e-02 2.418217188400257018e+46
4.051790007066780747e-02 2.415552150386412746e+46
4.063003243761782735e-02 2.412890049423736132e+46
4.074247512834316270e-02 2.410230882275397995e+46
4.085522900165747262e-02 2.407574645708138345e+46
4.096829491875216694e-02 2.404921336492259296e+46
4.108167374320096515e-02 2.371696891686844829e+46
4.119536634096752220e-02 2.346476721724714883e+46
4.130937358041302659e-02 2.321524738213762065e+46
4.142369633230084947e-02 2.296838089310843040e+46
4.153833546980414265e-02 2.272413953498651184e+46
4.165329186851358251e-02 2.248249539263132466e+46
4.176856640644201896e-02 2.224342084774991530e+46
4.188415996403214298e-02 2.200688857573583245e+46
4.200007342416429978e-02 2.296855619691198403e+46
4.211630767216117260e-02 2.288875735465707026e+46
4.223286359579585258e-02 2.280923575469682279e+46
4.234974208529838219e-02 2.272999043381777397e+46
4.246694403336209733e-02 2.265102043215440000e+46
4.258447033515191937e-02 2.257232479317377725e+46
4.270232188830904579e-02 2.249390256366734511e+46
4.282049959295889524e-02 2.241575279373933990e+46
4.293900435171901092e-02 2.233787453679162617e+46
4.305783706970385538e-02 2.150115284128791424e+46
4.317699865453275554e-02 2.146210073572244827e+46
4.329649001633794486e-02 2.142311955970017511e+46
4.341631206776934426e-02 2.138420918439285735e+46
4.353646572400261816e-02 2.134536948120730023e+46
4.365695190274723053e-02 2.130660032178282152e+46
4.377777152425130908e-02 2.126790157799222751e+46
4.389892551130975679e-02 2.122927312194103474e+46
